text	label
offer room people fail	neg
people get pretty tired action solve problem plus miss day vacation skiing	neg
the bright keep promise hope have good night thank	neg
yes	neu
comment team work hard help a far solution hotel food fail	neg
arrive hour late flight clt now sit tarmac plane gate unhappy customer	neg
airline absolute bad idea neveragain unitedairlines	neg
thank want fix line customer care team currently respond inquiry business day	neg
fly united aus austin bergstrom cancun intl good flight the big not small	pos
frustrating frequent flyer loyal continental upgrade equal pay time purchase ticket	neg
deep vein thrombosis	neu
bad can figure pack plane screw connectns claim hotl room san fran strand pax way	neg
passenger hour delay flight leave hotel end night hou airport wtf	neg
hey flight iah pos leave late flight iah early pos earlier	neg
lose bag process break agent promise amp hold bag find now wake delivery fail	neg
people counter helpful as flight austin sit	neg
unfortunately tarmac definitely miss ride gonnabealongnight	neu
regret hear please let know need assistance finally able secure seat thx	neg
time check open flight manchester newark today	neu
good know open closed door premier passenger safety briefing delay flight annoy	neg
dm send	neu
yea phoenix delay day people bullshit	neg
if consolation staff stellar just delay encounter flight	neg
flight gate and tell ray flight iah wait	pos
unfortunate the xmas gift look like razor rip right pocket picture	neg
but thank ask	pos
lose bag cancel flightled flight delhi center poor united staff spread thin stressed	neg
yes do mistake absurd do change fact inconveniently miss luggage tonight	neg
constantly have challenge upgrade amp charge in order prevent dvt pay addtl	neg
in ord wait min crew member leave gate item come flight attendant sarcastically say good luck walk away	neg
follow happily dm link share travel plan publicly	neu
	pos
favorite airline	pos
seriously fail make stranger share room	neg
nah	neu
need asap will today flight	neg
agent split reservation now cancel flight refund credit why	neg
vacation go ruin day rain the change fee nearly cost original flight can help	neu
send message let know asap	neu
share room	neg
try call min phn wait mean miss option	neg
ask guy flight bwi wait delay flight san diego pretty	neg
wait find rep work hard upset have wait tomorrow pm mammoth	neg
early flt think appropriate yes review nada avail day expect refund	neg
understand thank	neu
ask fix tweet bs question stall make thing bad phone number	neg
yo yo yo stick tarmac hour go miss ride help helpimstuck united	neg
highly unprofessional overbook flight seat rearrange schedule mismanagement	neg
consider agent claim unable help waste time hear corp	neg
man wait book ticket thank jp life sabe	pos
ice totally understand but large number face hour time overnight cancel flightations like	neg
flt cancel flightled email am what happen courtesy phn have book diff airline amp city	neg
tag number let find bag	neg
better train support staff appropriate decorum consider revisit terrible provide death certificate policy	neg
well bar set low guy good apology game what change when u guy learn	neg
post disappointment frequent united flyer simple bad apple spoil bunch	neu
guy continue impress houston	pos
way make phone call need handle twitter email web thank	neg
please help ethiopia adopt year old child have exist confirmation need add child reservation	neu
question onboad volt outlet plane if	neu
website deserve new design ftw	neg
thank eff holiday miss day skiing baggage team incompetence	neg
twitter let dm	neu
hope	neu
agent help person finishes walk away the guy shock	neg
connection ord exact plane check carry apparently take amp leave chicago pretty ridiculous	neg
not encourage cpap tonight	neg
yes do file claim soon carousel stop bag get email find sched delivery	neg
idea monitor mileage member travel pattern know change job lose status transition easy	neu
delay den cle manually enter baggage tag really worst cust service day friendlyskie	neg
why tell flight delay tell time min spare do delay sure	neg
yes lusaka zambia guess bag plane iad	neg
flight voucher	neu
late flight denver late flight newark let disaster check bag unacceptable	neg
let do think fly problem bad airline period	neg
yes file claim amp hope receive luggage ridiculous purchase item sleep amp reimbursement	neg
ord lhr bag load late flight frigid air cabin plane feel like fall apart upgrade long haul fleet	neg
flight attendant serve beverage tea check what give notcool	neg
load balance system apparently systemwide major impact united airline flight be cyberattack	neg
after unscheduled refueling stop miss connect flight r home n look bed big sandwich	neg
spend hundred rectify situation guy quiet	neg
sit ewr nearly hour sk pilot say computer clue leave can help	neg
end come travel literally extra day half	neg
make upgrade list will fly tomorrow min time statusmatchpaidoff	pos
refund vacation free room night make sleep dia	pos
thank reminder fun ride	pos
receive luggage look leave snow arrive ask people refund	neg
update aircraft wifi device entertainment outlet how charge device	neg
scan inside plane ask people line plane go	neg
gate change delay even crew think airline suck	neg
frustrated waste day equipment failure	neg
computer stop give update take flight info app that ridiculous people update	neg
soooo day offer response so assume poor treatment gate agent norm	neg
terrific many thank look forward ua tomorrow have great flight vancouver	pos
call result hold time amp wait check suspect code share fare nothing investigate time waste	neg
take week cust care respond case request refund wi fi work where update	neg
appreciate effort get home	pos
that correct spend hour try book online receive error click final purchase button	neg
today fine all prevent gate agent advise passenger	neg
real deal delay flight ua denver vegas	neg
madrid arrive agent mass confusion send fro ua employee maryjo rude unhelpful	neg
system failure bad trend software project like fly airplane thing emergency takeoff	neg
lot report system failure delay flight week currently sit tarmac ogg hour	neg
reboot chicago dispatch system need tired sit plane	neu
despite shaky connection look like home tonight great job touch	pos
completely control price display	neg
aircraft close gate flight close gate go chicago	neu
tell file claim clothing purchase	neg
comically return flight ase united flight board adjacent gate clear plane board	neg
