text	label
new flierfriendly garbage just cry attendant find place medical supply limited overhead	neg
gate iad rdu	neu
operate newark zurich replace instead till avgeek	neu
flight week lose bag take k status neveragain worstcustomerservice	neg
request ticket change twitter	neu
flight nightmare from poor customer service have confirm seat give away issue	neg
start daily flight newark milan malpensa replace instead avgeek	neu
good customer experience twitter huge fan	pos
thank response	neu
love new class breakfast	pos
email customer care website form after long wait rachelle resolve issue but irritated unite	neg
flight cancel flightled update get bwi late flight fine dca iad arrive earlier help	neg
left item n seatback be way dca ask item already submit lose amp find report	neu
point home	neg
child birthdate	neu
thank look get dm glad hear bag finally deliver thank	pos
cancel flight flight wait line rebook gate lose place	neg
suppose board bring plane hanger wtf know lax ewr	neg
fly sdf atl tampa delta leave early arrive early crew helpful wifi work	pos
	neu
currently minute bad turbulence experience zero communication flight deck	neg
yes look the ticket agent terminal dismiss miss chance miami flight dr	neg
tell twice issue resolve twice and write email bounce worstservice	neg
flight let look like clown give class	neg
cool thank	pos
get campus visit hour wear clothe	neu
adopt yr old child ethiopia fly add grr need add child reservation cost help thx	neu
like thank recognize terri p dulles go way raleigh flight	pos
good morning class upgrade available feb rsw ewr need seat	neu
day saga maybe finally home intentional go to vacation day badservice	neg
no thank sick company lousy excuse customer service fly united	neg
current hold time after speak rep tix reissue min long amp option available online	neg
understand ppl mistake code way reimburse your fault just blatant lie	neg
t today great honeymoon delay damper iy	neg
sure build time other promise ceo service get bad	neg
cancel flightl direct flight newark brussels night hour schedule in eu compensation give us	neg
dm send request make sure follow dm thank	neu
help	neu
why ktn show boarding why tsa pre check apply boarding pass	neu
bag airport unfortunately airport pick phone respond message	neg
sit middle time hope work	neu
need bag bouncer get	neg
learn book flight	neu
need retrain flight attendant say room carry on actually cool	neg
cancel flightled delay re flight booking problems mile home at acknowledge cancelled flightlation	neg
be able send dm all good	pos
week word dot update london fare city update end	neg
thank get straightend night	neu
start nice ticket actually system change flight	neg
another awful experience victoria check desk stl rude condescending	neg
want deliver house have sombron house	neg
michelle ord train staff treat customer a refreshing pleasure deal	pos
stop fly yr ago bc aggressive policy carryon listen pssngr force	neg
send message bag tag have look	neg
group line get longer week almost leave group anymore time explorer card group	neu
check online wait line hour check counter fuckinlame	neg
poor customer service will think befor flight booking problems united flight	neg
hi thank	neu
plane passenger board premier group indication broken process	neg
any news departure flight	neu
ewr agent barbara fabulous example cust serv a pleasure talk	pos
cancel flightl flight because crew need sleep but totally okay wake let know cancel flightled	neg
send note revenue management team ask open bf gf seat	neu
do update suitcase today	neg
literally suck	neg
thank upgrade today great way start week cc	pos
maybe hire ground staff lax multiple gate agent tell baggage load expect hopeless	neg
basically need leave hawaii late flight evening midnight philly late flight monday night most trip tue	neu
flt frm iad iah late flight amp nashville inconvenience downgraded ticket	neg
yes go drive hour	neu
impressed super fast reply	pos
hi jp help awesome tsa representative able take care thank	pos
first complaint file feb day response disappointed surprised	neg
morning delay hour can newark meet	neg
child year old	neu
follow	neu
staff efficient get solution freak little limbo air	pos
terrible	neg
glad mean excuse inefficiency only take bag arrival flight	neg
coach interior ua look like salvage tiny unusable video power amp lifevest floor	neg
now dozen line single csr reflight booking problems final leg kiosks fritz	neg
help add ktn reservation plz	neu
ual suck	neg
but book bos uggh hour bus wmass home could fly bdl amp dc time unitedairline	neg
lose bag never fly united joke	neg
hear sure	neu
yes head de ice minute send make austin wait luggage	neg
in ethiopia adopt child need flight home add grr late flight early need change exist reservation	neu
help passenger arrive hour late flight	neg
minute tarmac that hour delay	neg
be flight go sit tarmac forever	neg
one worker refuse reference note tone amp language unprofessional	neg
wanna grand staff	pos
wanna ride united airline love airplane	pos
actually flight cancel flightled	neg
want loyal let carry bag easily fit overhead	neg
on pay class wife get stick coach	neg
ph pat answer bs after deny board sit gate employee totally suck	neg
big surprise nogate wait plane same fucken issue fly fail worstairlineever	neg
check united app valuable use app remove longer status equipment	neg
run gate connect flight customer service let plane park strand	neg
nope chance airline mess way trip	neg
early frontrunner good airline	pos
sponsor oscar no wonder half hour delay oscar	neg
worked like charm bag wait carousel get baggage claim welldone goodflight friendlysky	pos
apart hold hour have talk people problem resolve	neg
typical caned response ua fix crappy performing place rank airline century	neg
legal guy advertise flight not honor	neg
force book flight different date originally plan high price feel like bait switch tactic	neg
love shit people try loyal screw way till sunday glad stay away	neg
advertise flight website book spend hour united support	neg
book flight when view reservation mi connect first be problem change	neu
how finally board ua	neu
yes call regard speak unfortunately bounce	neg
need help spanish	neg
exception ask heh	neu
denver austin still ground	neg
consider currently gold why jump upcoming flight sfo singapore	neg
flight	neu
problem win flight ua call rebook find hotel taxi	neg
thank help cheer	pos
compensate new clothe bet will	neg
flight week let good memory	pos
currently cry want ski tomorrow prolly just boy tryna fulfill dream	neg
try online tracking say like attempt locate luggage	neg
go day tomorrow receive bag flight toronto would love seriousness	neg
no compensation give circumstance feel like	neg
segment sfo new york delay over hr why suck line bus	neg
like delay bag let happen	neg
delay customer service people what dis service provide flightfail	neg
